id,value
952823,938.13
952824,856.59
952825,n/a
952826,"938,64"
952827,1042.03 USD
952828,"961,89"
952829, 1218.94 
952830,1.04399e+03
952831,1091.63 dollars
952832,n/a
952833,n/a
952834,n/a
952835,1 004.69
952836,953.87
952837,1.04799e+03
952838,966.58
952839,N/A
952840,1108.57
952841,"$1,024.66"
952842,NA
952843,"923,51"
952844,984.97
952845,1032.47
952846,810.89
952847,"883,27"
952848,925.96
952849,936.57
952850,1 094.00
952851,1068.19
952852,"1128,58"
952853,978.74
952854,988.32
952855,1056.08
952856,1127.97
952857,833.64
952858,1175.68
952859,1022.65
952860,1084.4
952861,862.26
952862,1026.86
952863,n/a
952864,$884.29
952865,1019.5
952866,n/a
952867,9.75710e+02
952868,983.3
952869,1 053.80
952870,983.78
952871,N/A
952872,943.13
952873,909.95
952874,NA
952875,1010.91
952876,n/a
952877,967.32
952878,1001.13
952879,1.00825e+03
952880,907.99 dollars
952881,981.38
952882,"1,110.91"
952883,1O40.84
952884,1045.81
952885,$909.86
952886,893.53
952887,"1029,07"
952888,905.62
952889,   1126.49 
952890,974.19
952891,"$1,079.94"
952892,1126.35
952893,"$1,037.06"
952894,981.8
952895,N/A
952896,964.36
952897,1054.24
952898,997.94
952899,1069.12 USD
952900,9.10970e+02
952901,1195.98
952902,"931,12"
952903,963.87
952904,  1004.59
952905,1 084.45
952906,890.59
952907,999.38
952908,NA
952909,"854,91"
952910,927.95
952911,833.12
952912,902.40
952913,1135.46
952914,1070.88
952915,797.48
952916,1 018.46
952917,1032.11
952918,1065.86
952919,919.41
952920,"1,087.92"
952921,"$1,036.26"
952922,1.03033e+03
952923,1052.49
952924,873.23
952925,"1,138.27"
952926,1126.38 dollars
952927,1136.72
952928,899.04
952929,$892.07
952930,984.85
952931,1 175.07
952932,1 067.48
952933,997.87
952934,  1048.81  
952935,1 069.53
952936,87O.72
952937, 911.32  
952938,1060.52
952939,821.51
952940,"982,08"
952941, 977.72  
952942,903.85
952943,921.27 dollars
952944,1107.49
952945,"$1,012.73"
952946,866.23
952947,1206.69
952948,"1033,87"
952949,1032.99
952950,1 147.86
952951,983.87
952952,959.21 USD
952953,864.44
952954,989.99
952955,1137.74
952956,1131.37
952957,855.4
952958,1017.63
952959,911.62
952960,958.97
952961,1 001.33
952962,981.74
952963,824.72
952964,"1175,4"
952965,1013.54
952966,974.69
952967,1 062.59
952968,917.41
952969,NA
952970,866.72
952971,994.9
952972,1 103.40
952973,"1086,6"
952974,1201.43
952975,997.77
952976,   1071.53 
952977,987.41
952978,"1018,34"
952979,N/A
952980,+956.76
952981,1109.05
952982,966.07
952983,1.04683e+03
952984,$839.21
952985,986.86
952986,1032.05
952987,1113.6
952988,"1027,71"
952989,1O50.77
952990,N/A
952991,"$1,027.48"
952992,918.59
952993,932.25
952994,$887.74
952995,979.21
952996,796.96
952997,961.62
952998,982.9
952999,998.77 USD
953000,1012.96
953001,"1198,81"
953002,1021.29
953003,1006.96
953004,+1002.41
953005,+837.85
953006,894.31
953007,972.83
953008,945.23 dollars
953009,1005.68
953010,1020.89
953011,1060.34
953012,899.57
953013,856.9
953014,897.38
953015,1037.8
953016,  1027.48
953017,n/a
953018,985.26
953019,889.15
953020,1006.8
953021,"1,054.26"
953022,N/A
953023,978.67
953024,"984,58"
953025,883.01
953026,1207.12
953027,1039.59
953028,951.76
953029,1 020.58
953030,1009.07
953031,"835,32"
953032,923.37
953033,902.27
953034,"1,030.43"
953035,948.12
953036,877.34
953037,881.83
953038,$921.27
953039,953.21
953040,770.62
953041,945.24
953042,1O08.29
953043,1.00529e+03
953044,"832,27"
953045,1046.13
953046,1077.43
953047,1216.74
953048,1322.76
953049,n/a
953050,"1118,71"
953051,817.98
953052,1.02877e+03
953053,1163.2
953054,+997.54
953055,n/a
953056,975.24
953057,960.19 USD
953058,   963.15 
953059,1025.6
953060,1047.67
953061,NA
953062,885.55
953063,868.19
953064,979.67
953065,"1,109.36"
953066,"1129,13"
953067,   976.95 
953068,871.49
953069,1 019.40
953070,1038.4
953071,917.72 USD
953072,982.94
953073,1085.49
953074,887.52
953075,990.06
953076,+941.13
953077,798.04 dollars
953078,999.43
953079,1122.88
953080,+894.79
953081,1060.67
953082,1061.74
953083,NA
953084,1087.93
953085,731.07
953086,936.28
953087,n/a
953088,871.16
953089,986.12
953090,1 153.99
953091,1080.27
953092,957.36
953093,959.44
953094,NA
953095,899.03
953096,1003.82
953097,1033.64
953098,1114.92
953099,N/A
953100,937.51
953101,891.41 USD
953102,$776.33
953103,930.04
953104,1193.76
953105,+897.66
953106,1003.78
953107,939.18
953108,977.1
953109,1022.59
953110,"$1,121.27"
953111,989.29
953112,882.89
953113,948.26
953114,891.64
953115,1007.65
953116,NA
953117,932.46
953118,1 061.61
953119,1 011.81
953120,"$1,093.18"
953121,884.07
953122,9.19300e+02
953123,"1,104.41"
953124,$953.03
953125,984.34 USD
953126,9.88370e+02
953127,858.86
953128,7.70000e+02
953129,+686.73
953130,943.32
953131,1064.76
953132,991.37
953133,934.59
953134,1093.12
953135,942.26
953136,995.87
953137,+849.01
953138,945.13
953139,N/A
953140,n/a
953141,1O69.9
953142,972.47
953143,980.53
953144,1.11870e+03
953145,861.11 USD
953146,1008.67 USD
953147,1012.48
953148,"982,23"
953149,1130.65
953150,+850.09
953151,n/a
953152,979.32 dollars
953153,944.4
953154,908.08
953155,842.42
953156,975.84
953157,958.30
953158,1 096.85
953159,N/A
953160,n/a
953161,"1,043.70"
953162,+1037.08
953163,1106.98
953164,  1048.61 
953165,988.38
953166,1086.97
953167,1.10419e+03
953168,904.5
953169,910.50
953170,1018.5
953171,1097.09 dollars
953172,1098.1
953173,993.62
953174,920.66
953175,"$1,077.66"
953176,930.64
953177,955.51
953178,1074.53
953179,892.37
953180,1153.91
953181,993.24
953182,956.59
953183,910.33
953184,"1117,87"
953185,NA
953186,924.14 USD
953187,"1061,76"
953188,987.04
953189,1226.66
953190, 814.93  
953191,985.41
953192,1125.63
953193,956.84 USD
953194,"1,100.21"
953195,1057.83
953196,1045.01
953197,$942.84
953198,1026.22
953199,902.06
953200,N/A
953201,$945.53
953202,N/A
953203,984.53 USD
953204,   978.2  
953205,"869,68"
953206,1130.85
953207,921.O7
953208,1O88.22
953209,"$1,128.09"
953210,1087.99
953211,1118.96 USD
953212, 1050.62
953213,824
953214,1002.14
953215,"$1,141.11"
953216,994.55
953217,1006.28 USD
953218,"1032,37"
953219,980.71
953220,939.71
953221,947.72
953222,938.58
953223,1084.19
953224,1165.13
953225,1082.69
953226,1029.12
953227,$897.21
953228,993.79
953229,1 032.20
953230,NA
953231,942.33 dollars
953232,"1,147.73"
953233,924.63
953234,   950.28 
953235,9.76500e+02
953236,921.53
953237,1126.92
953238,972.15
953239,978.65
953240,"1,237.12"
953241,1084.38
953242,904.95
953243,"$1,133.76"
953244,1005.73
953245,1152.57
953246,NA
953247,1062.64
953248,1057.43
953249,967.83
953250,899.85 USD
953251,825.89
953252,925.57
953253,873.32
953254,773.8
953255,N/A
953256,1 000.55
953257,1051.54
953258,861.52 USD
953259,"985,43"
953260,1076.42
953261,887.67 USD
953262,   1067.23
953263,"$1,151.47"
953264,820.34
953265,898.24
953266,970.4 USD
953267,989.52 dollars
953268, 994.59 
953269,"1,108.95"
953270,$957.46
953271,963.69
953272,936.14
953273,934.46
953274,1196.33
953275,911.71 dollars
953276,1060.78
953277,1024.5
953278,"1015,53"
953279,"$1,191.80"
953280,+853.84
953281,"1086,51"
953282,869.66
953283,1180.08
953284,1120.63
953285,794.73
953286,N/A
953287,NA
953288,1056.41
953289,1O93.29
953290,917.38
953291,869.62
953292,1024.57
953293,$938.12
953294,1.06279e+03
953295,1 029.39
953296,1040.65
953297,"1021,38"
953298,1011.26
953299,+1035.41
953300,1006.84 USD
953301,995.15
953302,1053.94
953303,1010.71
953304,1192.4
953305,+1023.82
953306,"1,250.38"
953307,1107.71
953308,1015.25
953309,9.52940e+02
953310,9.47760e+02
953311,N/A
953312,"1,153.32"
953313,"$1,007.31"
953314,824.92
953315,1087.49
953316,"1081,58"
953317, 1329.37  
953318,1088.25
953319,1041.65
953320,1044.36
953321,736.73
953322,"1,148.21"
953323,"$1,071.13"
953324,N/A
953325,"1050,18"
953326,940.86
953327,1096.59
953328,1045.9 USD
953329,981.68
953330,1140.22
953331,"1156,67"
953332,945.01
953333,1144.81
953334,1168.3 dollars
953335,1060.54 dollars
953336,1 062.29
953337,N/A
953338,850.73
953339,+993.53
953340,1058.86
953341,1052.06
953342,980.33
953343,929.97
953344,951.58
953345,1027.3
953346,1012.34
953347,9.43330e+02
953348,$981.40
953349,892.92
953350,NA
953351,1 093.61
953352,980.6
953353,938.99
953354,1050.18
953355,"$1,139.22"
953356,988.85
953357,984.28 dollars
953358,1022.77
953359,NA
953360,+955.87
953361,1128.37
953362,+1124.1
953363,"883,21"
953364,$897.25
953365,994.82
953366,"853,77"
953367,795.72
953368,n/a
953369,900.75
953370,"1010,5"
953371,967.38 dollars
953372, 869.67
953373,1016.91
953374,1136.31
953375,893.55
953376,1 010.27
953377,1056.45
953378,1 060.32
953379,"1037,44"
953380,1153.8
953381,"1,042.02"
953382,+1044.02
953383,804.54
953384,8.47550e+02
953385,947.44
953386,9.68400e+02
953387,995.68
953388,N/A
953389,1002.99
953390,NA
953391,+933.25
953392,n/a
953393,"923,95"
953394,9.34670e+02
953395,825.84
953396,$918.06
953397,1003.54
953398,"968,07"
953399,950.04
953400,"903,01"
953401,918.05
953402,"1014,86"
953403,1021.12
953404,n/a
953405,"931,67"
953406,863.93
953407,1 088.11
953408,1008.47 USD
953409,1032.52
953410,966.02
953411,934.44
953412,1.15075e+03
953413,929.89
953414, 1113.88
953415,$895.58
953416,N/A
953417,   1102.67 
953418,$978.23
953419,n/a
953420,8.99700e+02
953421,1027.41
953422,972.24
953423,1O19.44
953424,n/a
953425,+790.91
953426,919.08
953427,1117.36
953428,"929,45"
953429,N/A
953430,n/a
953431,1005.27
953432,NA
953433,"1049,51"
953434,1139.92
953435,1O95.1
953436,946.74 USD
953437,1002.45
953438,987.48
953439,772.14
953440,1140.83
953441,1042.97
953442,825.88
953443,1112.57
953444,"1,083.75"
953445,848.52
953446,979.1
953447,1182.02
953448,923.98
953449,851.00
953450,954.92
953451,1043.75
953452,920.32 dollars
953453,881.66
953454,"846,08"
953455,957.07
953456,990.87
953457,+953.77
953458,+805.66
953459,1156.49
953460,943.27
953461,797
953462,1095.84
953463,982.61
953464,1022.96
953465,851.46
953466,"1,058.25"
953467,911.99
953468,1030.97
953469, 1000.81 
953470,904.31
953471,941.57
953472,1092.64 dollars
953473,981.32
953474,909.52
953475,894.23
953476, 899.3
953477,1022.36
953478,1052.19
953479,"$1,033.74"
953480,961.56
953481,NA
953482,   1035.39 
953483,968.33
953484,111O.79
953485,997.16
953486,774.00
953487,914.26
953488,844.61
953489,1035.5
953490,+1092.45
953491,"1,029.55"
953492,"901,68"
953493,969.04
953494,+858.06
953495,881.7
953496,1047.63
953497,1012.51 USD
953498,908.66
953499,1067.38
953500,n/a
953501,1005.6
953502,1161.57
953503,1075.67
953504,n/a
953505,8.52170e+02
953506,n/a
953507,$932.44
953508,976.96
953509,1 098.47
953510,997.08
953511,922.51
953512,839.65
953513,928.66
953514,833.3
953515,   934.54  
953516,989.7
953517,1 016.21
953518,914.88
953519,1143.69
953520,N/A
953521,1008.77
953522,NA
953523,n/a
953524,982.70
953525,n/a
953526,NA
953527,NA
953528,844.73
953529,9.86580e+02
953530,1088.28
953531,$904.54
953532,1045.96
953533,900.93
953534,"1,112.37"
953535,977.26
953536,882.88
953537,1025.57
953538,N/A
953539,968.92
953540,N/A
953541,"1,141.50"
953542,1186.65
953543,+855.37
953544,1O07.66
953545,   1055.27
953546,NA
953547,945.51
953548,N/A
953549,1047.36
953550,"1134,74"
953551,"$1,158.37"
953552,"991,91"
953553,1.07121e+03
953554,1090.63 USD
953555,n/a
953556,N/A
953557,1 128.22
953558,$973.38
953559,928.22
953560,967.54
953561,978.83
953562,1156.79
953563,N/A
953564,882.35
953565,996.79 dollars
953566,894.5
953567,"896,83"
953568,898.12
953569,978.32
953570,"881,28"
953571,1082.08
953572,1059.15 USD
953573,1107.38
953574,789.27
953575,1062.99
953576,1189.74
953577,935.8
953578,1 060.27
953579,"1,031.57"
953580,846.31
953581,1124.94
953582,955.91
953583,1128.23 dollars
953584,993.49
953585,NA
953586,967.31 dollars
953587,979.63
953588,874.67
953589,1192.43
953590,1099.32
953591,"1126,51"
953592,982.07
953593,918.35
953594,NA
953595,916.8
953596,1 070.62
953597,1 019.20
953598,1085.64
953599,934.64 dollars
953600, 1033.21 
953601,"1023,09"
953602, 1105.92
953603,1040.62
953604,964.96
953605,+1155.85
953606,942.01
953607,  924.24 
953608,956.22 dollars
953609,1030.29
953610,1158.61
953611,1033.56
953612,1134.58
953613,$935.65
953614,984.93
953615,1019.79
953616,1052.6
953617,NA
953618,945.34
953619,872.59
953620,990.22
953621,n/a
953622,1 033.36
953623,1038.02
953624,905.81
953625,881.42
953626,1014.92
953627,1084.48
953628,"1090,79"
953629,976.01
953630,1053.46 dollars
953631,1204.46
953632,1068.96
953633,"1072,42"
953634,   926.14  
953635,"1034,12"
953636,1041.02
953637,969.75
953638,1083.78
953639,"$1,104.83"
953640,963.17
953641,1 026.06
953642,1068.58
953643,961.99
953644,869.51
953645,882.3
953646,1 041.03
953647,   1070.58
953648,n/a
953649,933.89
953650,1002.23 USD
953651,"1050,37"
953652,$813.06
953653,  894.29  
953654,NA
953655,1074.41
953656,"1,057.36"
953657,n/a
953658,864.16
953659,920.99
953660,976.27
953661,1078.24
953662,1088.52
953663,  1175.24  
953664,+808.89
953665,  1005.6  
953666,1 137.81
953667,8.62080e+02
953668,929.30
953669,1O85.48
953670,1009.26
953671,835.2
953672,860.59
953673,+831.71
953674,1O29.49
953675,   1044.44 
953676,"$1,181.51"
953677,n/a
953678,1050.2
953679,813.23 dollars
953680,"737,42"
953681,980.14
953682,964.64
953683,888.56
953684,1003.49
953685,"$1,022.06"
953686,1184.08
953687,944.19
953688,NA
953689,"1036,88"
953690,1050.92
953691,1157.04
953692,942.57
953693,901.21
953694,980.4
953695,"1071,68"
953696,1029.71
953697,1196.32
953698,970.54
953699,1070.94
953700,1O17.34
953701,1155.16
953702,925.82
953703,999.98
953704,N/A
953705,1013.94
953706,N/A
953707,896.24
953708,$822.34
953709,"1,046.79"
953710,1143.68
953711,"$1,063.49"
953712,1 054.45
953713,948.95
953714,991.14
953715,"1012,81"
953716,"1,070.90"
953717,957.07
953718,1050.93
953719,"1,060.61"
953720,759.78
953721,1231.76
953722,1067.94
953723,915.91
953724,1069.43
953725,"$1,072.37"
953726,910.8 USD
953727,"1,157.18"
953728,n/a
953729,"1124,59"
953730,NA
953731,NA
953732,936.88
953733,964.61
953734,1000.87
953735,878.92
953736,1241.43
953737,963.58
953738,1119.17
953739,947.93
953740,824.42
953741,1025.14
953742,959.4
953743,+1010.52
953744,+1115.68
953745,836.03
953746,$947.49
953747,1O50.84
953748,1182.84
953749,NA
953750,930.81
953751,856.74
953752,1007.05
953753,1060.17
953754,909.55
953755,"1,273.26"
953756,+980.29
953757,1095.09
953758,1038.43
953759,"761,84"
953760,918.23
953761,NA
953762,874.38
953763,995.38
953764,1121.78
953765,8.69660e+02
953766,999.76
953767,+1137.69
953768,"1,121.58"
953769,+853.05
953770,826.23 dollars
953771,"817,47"
953772,"1,034.89"
953773,958.78
953774,1 095.72
953775,964.68
953776,1081.82
953777,+880.45
953778,NA
953779,n/a
953780,968.95
953781,1279.12
953782,$979.60
953783,1048.09
953784,1130.8
953785,"$1,034.16"
953786,1057.46 USD
953787,884.45
953788,"$1,011.39"
953789,1077.32
953790,"1,019.93"
953791,1002.08
953792,1055.97
953793,948.16
953794,1022.73
953795,1006.96
953796,"1014,7"
953797,1157.03
953798,NA
953799,976.71
953800,1108.21 dollars
953801,1018.55 dollars
953802,1 084.12
953803,"1,130.56"
953804,1057.02
953805,"975,77"
953806,881.4
953807,895.97
953808,961.36 USD
953809,1146.32
953810,N/A
953811,941.32
953812,1O43.57
953813,823.59
953814,"1158,27"
953815,"975,16"
953816,1110.28
953817,1072.76
953818,1 094.81
953819,1.06123e+03
953820,922.03
953821,854.68
953822,845.04
953823,1.16885e+03
953824,1066.85
953825,"1046,87"
953826,n/a
953827,1117.13
953828,"1009,49"
953829,1031.26
953830,$881.92
953831,1056.54
953832,846.30
953833,1013.25
953834,"1007,4"
953835,   992.53 
953836,1072.67
953837,913.23
953838,986.2
953839,1062.6
953840,1137.86
953841,989.33
953842,1251.55
953843,794.62
953844,1154.55
953845,1.16919e+03
953846,1066.53
953847,NA
953848,"1,069.00"
953849, 863.96 
953850,933.85
953851,855.02
953852,948.73
953853,1032.65
953854,1025.79
953855,n/a
953856,  926.37
953857,+1006.85
953858,1 002.35
953859,1022.38
953860,1057.06
953861,1051.72
953862,976.14
953863,933.42
953864,1050.08
953865,1065.72
953866,+759.16
953867,$994.21
953868,9.96830e+02
953869,886.85
953870,996.48
953871,897.52
953872,878.76
953873,1039.33
953874,970.75
953875,$960.53
953876,1079.52
953877,   1118.5 
953878,988.49
953879,8.07910e+02
953880,886.99
953881,$972.58
953882,850.00
953883,+949.04
953884,1103.47
953885,1 150.63
953886,1047.18
953887,1054.15
953888,"1039,02"
953889,896.09
953890,n/a
953891,1139.27
953892,  936.27  
953893,975.2
953894,1028.21
953895,1089.02
953896,895.34 USD
953897,9.29330e+02
953898,n/a
953899,"1,032.57"
953900,871.51
953901,948.11
953902,1157.36
953903,1340.76
953904,922.26
953905,1 060.43
953906,856.73
953907,NA
953908,1 187.60
953909,965.04
953910,  973.98
953911,"1030,93"
953912,876.59
953913,N/A
953914,824.36
953915,962.8
953916,957.24
953917,848.35
953918,966.88
953919,"1009,15"
953920,969.95
953921,973.53 dollars
953922,"1082,22"
953923,"962,45"
953924,1118.54
953925,1004.09
953926,985.65
953927,1219.13
953928,n/a
953929,1140.71
953930,802.37
953931,1053
953932,9.28610e+02
953933,NA
953934,1O02.34
953935,1175.86
953936,  788.3
953937,1112.59 dollars
953938,1166.18
953939,N/A
953940,1068.29
953941,876.51
953942,1029
953943,"$1,128.08"
953944,993.42
953945,1135.05
953946,"1,084.64"
953947,967.99
953948,994.48
953949,969.56
953950,1126.49
953951,898.46 USD
953952,862.69
953953,1.04947e+03
953954,1.07366e+03
953955,1104.45
953956,820.34
953957,1 141.38
953958,$929.73
953959,N/A
953960,1009.02
953961,847.45
953962,1014.93
953963,1047.24
953964,905.79
953965,"1,088.08"
953966,1 039.99
953967,   868.27 
953968,878.65
953969,1241.07
953970,866.18 dollars
953971, 1241.59
953972,n/a
953973,1083.49
953974,NA
953975,"973,91"
953976,1064.14 dollars
953977,942.03
953978,1 019.10
953979,865.25 dollars
953980,1049
953981,1 060.82
953982,866.97
953983,N/A
953984,1168.96
953985,837.21
953986,"$1,185.56"
953987,1 011.54
953988,   884.02
953989,"952,08"
953990,1171.08
953991,$914.58
953992,+1161.09
953993,886.58
953994,   878.36  
953995, 854.33 
953996,1016.73
953997,"1,053.52"
953998,893.75
953999,"1064,5"
954000,1071.1
954001,+990.67
954002,948.73
954003,NA
954004,874.36
954005,1041.08
954006,1020.96
954007, 1101.95 
954008,921.1
954009,1062.86
954010,+901.74
954011,N/A
954012,"944,14"
954013,NA
954014,1079.76
954015,n/a
954016,987.84
954017,  1106.03
954018,1117.74 dollars
954019,N/A
954020,1 033.21
954021,+1009.5
954022,1065.22
954023,n/a
954024,1124.57 dollars
954025,"$1,018.65"
954026,n/a
954027,1108.9
954028,1133.25
954029,915.90
954030,950.02
954031,1.05588e+03
954032,1074.76
954033,NA
954034,835.61
954035,"$1,132.20"
954036,1O11.53
954037,1019.69
954038,821.8
954039,928.97
954040,783.72
954041,935.66
954042,1130.07
954043,919.37
954044,$942.57
954045,1103.24
954046,1202.11
954047,1029.06
954048,+1031.02
954049,"1056,97"
954050,885.86
954051,792.73
954052,   1015.81
954053,862.54
954054,1147.87
954055,NA
954056,  895.36
954057,911.66
954058,836.02
954059,$918.48
954060,738.04
954061,933.42
954062,"957,91"
954063,$919.96
954064,NA
954065,851.04
954066,N/A
954067,873.17
954068,"1029,06"
954069,"1,060.75"
954070,965.51
954071,952.91
954072, 945.18
954073,974.26
954074,NA
954075,1095.62
954076,917.11
954077,957.05 USD
954078,$895.61
954079,1133.95
954080,1026.59
954081,"1042,8"
954082,1051.25
954083,1015.45
954084,$931.20
954085,948.72
954086,890.42 USD
954087,902.16
954088,$984.32
954089,"1,034.98"
954090,$923.98
954091,1035.46
954092,1 078.08
954093,1009.49
954094,"1,190.25"
954095,1048.12
954096,979.42
954097,1023
954098,1100.86
954099,9.45700e+02
954100,963.71
954101,869.95
954102,n/a
954103,1101.64 dollars
954104,951.72
954105,1095.02
954106,n/a
954107,971.59
954108,1 205.28
954109,1129.7
954110,966.21
954111,+893.82
954112,992.68
954113,952.65
954114,834.95
954115,NA
954116,931.43
954117,n/a
954118,874.12
954119,1224.56
954120,"1,032.78"
954121,1012.36
954122,1049.61 USD
954123,N/A
954124,1020.67 USD
954125,1149.52 dollars
954126,1031.09
954127,1193.3
954128,1.01791e+03
954129,856.05
954130,NA
954131,911.46
954132,1000.45
954133,949.45
954134,+884.53
954135,"1014,12"
954136,1008.55
954137,1036.64
954138,1 088.65
954139,877.75
954140,1087.03
954141,1.00241e+03
954142,"1072,54"
954143,951.38
954144,1072.2 dollars
954145,974.55
954146,979.69
954147,867.31
954148,+865.68
954149,1026.9
954150,1103.83
954151,837.02
954152,1048.5
954153,889.92 USD
954154,920.46
954155,895.03
954156,1 029.49
954157,807.21
954158,986.87
954159,972
954160,1O70.75
954161,1068.32
954162,$991.51
954163,"881,22"
954164,1012.81
954165,826.92
954166,+926.49
954167,1048.82
954168,976.99
954169,996.41
954170,1171.68 dollars
954171,826.99
954172,1102.66
954173,1011.27
954174,1047.38
954175,1146.76
954176,962.13
954177,1109.94 dollars
954178,1154.42
954179,"1081,84"
954180,8.19140e+02
954181,993.23
954182,NA
954183,n/a
954184,+1049.24
954185,"1,047.81"
954186,1O17.96
954187,N/A
954188,+946.44
954189,1010.34
954190,$955.42
954191,1.14134e+03
954192,835.78
954193,1035.26
954194,"898,35"
954195,$928.49
954196,849.77
954197,943.81
954198,n/a
954199,1042.49
954200,+1084.95
954201,952.46
954202,763.12
954203,1 112.09
954204,953.32
954205,773.4
954206,785.68
954207,887.09
954208,NA
954209,958.01
954210,1.10344e+03
954211,1 017.57
954212,1160.25
954213,1 162.16
954214,989.10
954215,1059.44
954216,928.43
954217,+972.3
954218,NA
954219,N/A
954220,"1,025.75"
954221,"824,55"
954222,N/A
954223,1011.3
954224,1.00662e+03
954225,916.76
954226,929.96
954227,1035.66
954228,1124.6
954229,945.18
954230,1073.76
954231,NA
954232,1093.84 dollars
954233,"1,066.73"
954234,"995,96"
954235,907.11
954236,1079.97
954237,948.27
954238,943.11
954239,993.5
954240,"882,21"
954241,938.33
954242,855.24
954243,"1,043.65"
954244,894.78
954245,1059.96
954246,+968.75
954247,n/a
954248,904.46
954249,"1074,18"
954250,n/a
954251,991.95
954252,1 101.12
954253,  940.7  
954254,932.34
954255,"872,38"
954256,"983,05"
954257,944.95 USD
954258,938.02
954259,896.69
954260,$991.58
954261,1075.7
954262,990.31
954263,+1044.6
954264,N/A
954265,951.13
954266,1092.65
954267,868.45
954268,N/A
954269,N/A
954270,978.54
954271,1120.38
954272,1015.76
954273,1.11039e+03
954274,N/A
954275,N/A
954276,1144.97
954277,1039.26
954278,1006.74
954279,NA
954280,952.14
954281,892.41
954282,975.68
954283,  1046.56
954284,869.80
954285,   1133.29 
954286,911.21
954287,1017.15
954288,1160.35
954289,1017.63
954290,968.38
954291,1005.96
954292,925.82
954293,1 074.29
954294,884.64
954295,1042.42
954296,"942,41"
954297,891.22
954298,"1,089.02"
954299,n/a
954300,1081.66
954301,1154.O9
954302,"1,159.46"
954303,1028.31
954304,"$1,051.43"
954305,1065.18
954306,1044.18
954307,1045.05
954308,998.33
954309,995.14 USD
954310,761.46
954311,+1081.7
954312,1042.23
954313,776.56
954314,929.80
954315,1073.14
954316,N/A
954317,NA
954318,923.23
954319,1192.63
954320, 1085.8
954321,844.2
954322,N/A
954323,999.16
954324,1057.43
954325,944.86
954326,969.22
954327,821.55
954328,1180.84
954329, 1014.83 
954330,875.09
954331,9.81480e+02
954332,1065.3 USD
954333,923.49 dollars
954334,931.31
954335,"1,081.57"
954336,"1066,14"
954337,1.03976e+03
954338,1238.94
954339,"$1,219.52"
954340,"1223,08"
954341,N/A
954342,1066.59
954343,891.69
954344,988.72
954345,"965,58"
954346,992.67
954347,995.04
954348,951.82
954349,996.83
954350,1 198.98
954351,1O59.16
954352,"1,099.77"
954353,1129.79
954354,1010.56
954355,1043.45
954356,"1,026.39"
954357,1037.52
954358,1070.22
954359,8.93810e+02
954360,918.16
954361,1035.28
954362,1.03802e+03
954363,116O.67
954364,877.62
954365,NA
954366,1082.97
954367,951.79
954368,+992.7
954369,946.01
954370,9.77650e+02
954371,1004.38
954372,"884,61"
954373,938.60
954374,1107.19
954375,989.09
954376,n/a
954377,+1114.2
954378,884.78
954379,939.33
954380,1O47.17
954381,883.74
954382,811.36
954383,1 044.22
954384,987.01
954385,1007.15 dollars
954386,+971.95
954387,7.81780e+02
954388,N/A
954389,952.24
954390,"889,7"
954391,1063.47
954392,949.5 USD
954393,1061.92
954394,804.16 dollars
954395,N/A
954396,"1123,07"
954397,$907.64
954398,879.29
954399,965.59
954400, 1057.77  
954401,"1025,27"
954402,1054.83
954403,1 130.28
954404,9.49510e+02
954405,N/A
954406,1 070.68
954407,930.22
954408,98O.47
954409,"1,028.62"
954410,1143.85
954411,1062.23 USD
954412,1 046.02
954413,1054.55 dollars
954414,n/a
954415,"1184,94"
954416,"1,203.61"
954417,1067.42
954418,1 007.50
954419,8.47140e+02
954420,959.33
954421,+1135.02
954422,+1044.79
954423,1104.71
954424,+958.62
954425,"1102,28"
954426,937.72
954427,+967.77
954428,1O13.87
954429,893.42
954430,1018
954431,951.17
954432,1159.92
954433,"1,028.44"
954434,N/A
954435,+915.32
954436,916.53
954437,1159.96
954438,1060.2 USD
954439,1.17197e+03
954440,909.65 dollars
954441,1 035.79
954442,830.93
954443,"1,031.49"
954444,1150.43
954445,970.81
954446,949.9
954447,917.98
954448,   959.29  
954449,1036.12
954450,+964.08
954451,964.87
954452,968.89
954453,+1012.18
954454,"1,018.92"
954455,"1,079.45"
954456,908.83
954457,"821,38"
954458,n/a
954459,92O.13
954460,1012.38
954461,1004.33
954462,971.61
954463,"1013,76"
954464,1094.51
954465,+990.57
954466,NA
954467,NA
954468,"934,67"
954469,"1,007.07"
954470,"869,45"
954471,"1255,82"
954472,1016.47
954473,1085.51
954474,1017.79
954475,"1,065.09"
954476,899.39
954477,958.18
954478,"923,41"
954479,9.56150e+02
954480,"1060,38"
954481,1162.12
954482,"1,077.18"
954483,"1,129.80"
954484,884.11
954485,894.55
954486,1185.53
954487,1299.41
954488,781.85
954489,8.52910e+02
954490,826.29
954491,1046.22
954492,1.03521e+03
954493,NA
954494,"1,112.72"
954495,N/A
954496,971.3
954497,+942.68
954498,1083.43
954499,1003.21
954500,"1,126.39"
954501,1034.65
954502,957.07 USD
954503,n/a
954504,943.74
954505,   972.27
954506,   1114.93 
954507,882.44
954508,NA
954509,894.6
954510,1019.22
954511,952.44
954512,1000.05
954513,"870,92"
954514,1045.6
954515,959.24
954516,"1,105.80"
954517,NA
954518,1O98.31
954519,1125.45 dollars
954520,977.84
954521,1109.91
954522,NA
954523,NA
954524,882.46
954525,"1,099.39"
954526,1106.6
